Code,age_class,actual_age,wet_weight_g,species,migiobox,spawn_time,recruit_time,flag_migrate,migrate_time_adult_1,migrate_time_adult_2,migrate_return_adult_1,migrate_return_adult_2,migrate_time_juv_1,migrate_time_juv_2,migrate_return_juv_1,migrate_return_juv_2,age_maturity,adult_initial_1,adult_initial_2,juv_initial_1,juv_initial_2,struct_N_mg,resN_mg,mum_growth_rate,clearance,exponential_decay,proportional_age_distribution,avg_ind_w,total_numbers,numbers_at_age,prop_age_j,proportional_age_dist_juv,prop_age_a,proportional_age_dist_a,tot_biomass_age,prop_biomass_age,age_class_juv,numbers_init,nums_out_mig,recruit_salmon,Name,Long Name
HEP,0,0,0.977186648,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,2.348441835,6.223370864,3.56349417,0.356349417,1.605443432,0.38586237,0.377059556,465614608,179663157,1,0.333333333,0,0,175564438.1,0.01364349,1,179663157,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,1,1,6.26098668,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,15.04683172,39.87410407,13.078012,1.3078012,1,0.240346289,1.504804911,465614608,111908743,1,0.333333333,0,0,700659149.3,0.05444973,1,111908743,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,2,2,30.56897853,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,73.46546149,194.683473,39.68153234,3.968153234,0.622880869,0.149707105,4.57639328,465614608,69705816,1,0.333333333,0,0,2130835593,0.165591818,1,69705816,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,3,3,63.49215792,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,152.5886996,404.3600541,66.19052825,6.619052825,0.387980577,0.093249692,5.920624151,465614608,43418419,0,0,0,0,2756729116,0.21423135,0,43418419,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,4,4,95.13639002,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,228.6382841,605.8914529,87.8485208,8.78485208,0.241665679,0.058083449,5.525849657,465614608,27044503,0,0,1,0.25,2572916385,0.199946868,0,27044503,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,5,5,121.1496533,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,291.155139,771.5611185,104.0440643,10.40440643,0.150528928,0.036179069,4.38308169,465614608,16845504,0,0,1,0.25,2040826970,0.158597055,0,16845504,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,6,6,140.8173267,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,338.4218377,896.8178702,115.5981949,11.55981949,0.09376159,0.02253525,3.173353669,465614608,10492742,0,0,1,0.25,1477559878,0.114824357,0,10492742,0,NA,Herring_PS,Pacific Herring Puget Sound
HEP,7,7,154.9802518,Pacific Herring Puget Sound,1,15,90,1,182,NA,258,NA,182,NA,258,NA,3,1,NA,1,NA,372.4591488,987.0167444,123.6190037,12.36190037,0.0584023,0.014036776,2.1754231,465614608,6535729,0,0,1,0.25,1012908926,0.078715332,0,6535729,0,NA,Herring_PS,Pacific Herring Puget Sound
HEC,0,0,1.090246048,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,2.620153924,6.943407901,3.847325672,0.384732567,1.759447783,0.440071028,0.479785699,64012173,28169903,1,0.5,0,0,30712125.42,0.020723425,1,28169903,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,1,1,6.960183861,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,16.72719024,44.32705415,14.08400868,1.408400868,1,0.250118834,1.740873073,64012173,16010651,1,0.5,0,0,111437074.7,0.075193686,1,16010651,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,2,2,33.76556858,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,81.14772549,215.0414726,42.54256124,4.254256124,0.568360147,0.142157577,4.800031426,64012173,9099816,0,0,0,0,307260461.2,0.207328186,0,9099816,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,3,3,69.75551095,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,167.6412183,444.2492286,70.69631102,7.069631102,0.323033256,0.080796701,5.636015196,64012173,5171973,0,0,1,0.25,360773619.2,0.243436919,0,5171973,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,4,4,104.0601572,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,250.0844921,662.7239041,93.53861172,9.353861172,0.183599229,0.045921625,4.778611527,64012173,2939544,0,0,1,0.25,305889410.6,0.206403051,0,2939544,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,5,5,132.0409337,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,317.3298093,840.9239949,110.506493,11.0506493,0.104350485,0.026100022,3.44627122,64012173,1670720,0,0,1,0.25,220603428.7,0.148855172,0,1670720,0,NA,Herring_Cherry,Pacific Herring Cherry Point
HEC,6,6,153.0420693,Pacific Herring Cherry Point,1,74,90,1,182,NA,258,NA,182,NA,258,NA,2,1,NA,1,NA,367.8011759,974.6731164,122.5347774,12.25347774,0.059308657,0.014834212,2.270258517,64012173,949571,0,0,1,0.25,145324310.8,0.09805956,0,949571,0,NA,Herring_Cherry,Pacific Herring Cherry Point
FPS,0,0,0.550063273,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,1.321949706,3.503166722,2.383310573,0.238331057,1.433329415,0.314646455,0.173075459,247758213,77956244,1,0.5,0,0,42880866.71,0.006106645,1,77956244,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,1,0.9,3.465712143,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,8.329036632,22.07194708,8.64463234,0.864463234,1,0.219521383,0.760797921,247758213,54388226,1,0.5,0,0,188493935.3,0.026843339,1,54388226,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,2,1.8,18.0748368,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,43.43868492,115.1125151,27.4690636,2.74690636,0.697676326,0.153154872,2.76824931,247758213,37945378,0,0,0,0,685856514.6,0.097672525,0,37945378,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,3,2.7,41.15649789,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,98.91011267,262.1117986,48.86508678,4.886508678,0.486752256,0.106852528,4.39767585,247758213,26473592,0,0,1,0.166666667,1089560333,0.155163809,0,26473592,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,4,3.6,67.5119402,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,162.2493155,429.9606862,69.09684188,6.909684188,0.339595526,0.074548479,5.032912475,247758213,18469999,0,0,1,0.166666667,1246945468,0.177576957,0,18469999,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,5,4.5,93.30020438,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,224.2254371,594.1974084,86.65818768,8.665818768,0.236927759,0.052010709,4.852609793,247758213,12886081,0,0,1,0.166666667,1202273991,0.171215311,0,12886081,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,6,5.4,116.4243411,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,279.7989451,741.4672046,101.1864682,10.11864682,0.165298888,0.03628664,4.224648206,247758213,8990314,0,0,1,0.166666667,1046691383,0.149058861,0,8990314,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,7,6.3,136.0643429,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,326.9991419,866.5477262,112.8529239,11.28529239,0.115325121,0.02531633,3.444649808,247758213,6272329,0,0,1,0.166666667,853440324.1,0.121538062,0,6272329,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
FPS,8,7.2,152.1592992,Small Planktivorous Fish,0,138,30,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,365.6796423,969.0510522,122.0395887,12.20395887,0.080459607,0.017662604,2.687529463,247758213,4376056,0,0,1,0.166666667,665857614,0.094824491,0,4376056,0,NA,Sm_Plank_Fish,Small Planktivorous Fish
POP,0,0,0.298628078,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,0.717683437,1.901861108,1.55411529,0.155411529,2.509917791,0.601732795,0.179694308,228772930,137660175,1,0.5,0,0,41109193.49,0.037667504,1,137660175,0,NA,Perch_Fish,Perch
POP,1,0.9,2.144329544,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,5.153399529,13.65650876,6.177259645,0.617725965,1,0.239742033,0.514085925,228772930,54846488,1,0.5,0,0,117608944.6,0.107762643,1,54846488,0,NA,Perch_Fish,Perch
POP,2,1.8,12.71427919,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,30.55582598,80.97293886,21.47316229,2.147316229,0.398419424,0.095517883,1.21444103,228772930,21851906,0,0,0,0,277831233.7,0.254571012,0,21851906,0,NA,Perch_Fish,Perch
POP,3,2.7,31.12364394,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,74.79847136,198.2159491,40.18417832,4.018417832,0.158738037,0.03805618,1.184446991,228772930,8706224,0,0,1,0.166666667,270969415.8,0.248283671,0,8706224,0,NA,Perch_Fish,Perch
POP,4,3.6,53.61788122,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,128.858162,341.4741294,58.80422619,5.880422619,0.063244317,0.015162321,0.812971539,228772930,3468729,0,0,1,0.166666667,185985899.5,0.170415032,0,3468729,0,NA,Perch_Fish,Perch
POP,5,4.5,76.80392395,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,184.5804469,489.1381843,75.62409177,7.562409177,0.025197764,0.006040963,0.463969685,228772930,1382009,0,0,1,0.166666667,106143714.1,0.09725729,0,1382009,0,NA,Perch_Fish,Perch
POP,6,5.4,98.49607618,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,236.7125118,627.2881565,90.00881342,9.000881342,0.010039279,0.002406837,0.237064012,228772930,550620,0,0,1,0.166666667,54233909.47,0.049693409,0,550620,0,NA,Perch_Fish,Perch
POP,7,6.3,117.5953003,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,282.6130746,748.9246478,101.8977892,10.18977892,0.003999844,9.59E-04,0.112765739,228772930,219378,0,0,1,0.166666667,25797821.8,0.02363801,0,219378,0,NA,Perch_Fish,Perch
POP,8,7.2,133.7467463,Perch,0,172,150,0,364,NA,0,NA,364,NA,0,NA,2,1,1,1,1,321.429335,851.7877378,111.5038964,11.15038964,0.001593615,3.82E-04,0.051098827,228772930,87405,0,0,1,0.166666667,11690134.36,0.010711428,0,87405,0,NA,Perch_Fish,Perch
CHY,0,0,93.57038727,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,224.8747591,595.9181117,86.83377553,8.683377553,2.559981418,0.611544903,57.22249342,60636,37082,1,0.5,0,0,3469777.101,0.074526037,1,0,37082,107,ChinookY_Fish,Chinook Hatch Yearling
CHY,1,1,555.3856299,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,1334.740759,3537.063012,302.070304,30.2070304,1,0.238886462,132.674108,60636,14486,1,0.5,0,0,8045316.235,0.172802321,1,9995.34,4491,107,ChinookY_Fish,Chinook Hatch Yearling
CHY,2,2,2526.963549,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,6072.971758,16093.37516,872.3907856,87.23907856,0.390627835,0.093315701,235.8053761,60636,5659,0,0,0,0,14300086.72,0.307146184,0,3904.71,1755,107,ChinookY_Fish,Chinook Hatch Yearling
CHY,3,3,5061.259532,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,12163.56533,32233.44812,1418.641993,141.8641993,0.152590106,0.03645171,184.4915671,60636,2211,0,0,1,0.333333333,11190444.83,0.240355355,0,1525.59,686,107,ChinookY_Fish,Chinook Hatch Yearling
CHY,4,4,7415.913043,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,17822.42981,47229.439,1853.561609,185.3561609,0.059605943,0.014239053,105.595577,60636,864,0,0,1,0.333333333,6407348.869,0.137621036,0,864,0,107,ChinookY_Fish,Chinook Hatch Yearling
CHY,5,5,9304.567763,Chinook Hatch Yearling,0.69,258,472,1,1,NA,0,NA,213,NA,168,NA,2,1,1,0,1,22361.3741,59257.64137,2172.596762,217.2596762,0.02328374,0.00556217,51.75359098,60636,338,0,0,1,0.333333333,3144943.904,0.067549067,0,338,0,107,ChinookY_Fish,Chinook Hatch Yearling
CHS,0,0,111.0160515,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,266.8013735,707.0236399,97.87275863,9.787275863,2.559981418,0.611544903,67.89130048,3036269,1856815,1,0.5,0,0,206136269.7,0.08446598,1,1856815,0,0,ChinookSY_Fish,Chinook Hatch Subyearling
CHS,1,1,633.1229892,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,1521.564502,4032.14593,331.0803793,33.10803793,1,0.238886462,151.2445108,3036269,725324,1,0.5,0,0,459219299,0.188168768,1,573005.96,152319,0,ChinookSY_Fish,Chinook Hatch Subyearling
CHS,2,2,2685.680238,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,6454.410568,17104.18801,910.3948621,91.03948621,0.390627835,0.093315701,250.6161353,3036269,283332,0,0,0,0,760939153.1,0.311800883,0,223832.28,59500,0,ChinookSY_Fish,Chinook Hatch Subyearling
CHS,3,3,5077.730071,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,12203.14845,32338.3434,1421.872036,142.1872036,0.152590106,0.03645171,185.0919464,3036269,110678,0,0,1,0.333333333,561993008.8,0.230281115,0,87435.62,23243,0,ChinookSY_Fish,Chinook Hatch Subyearling
CHS,4,4,7102.642095,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,17069.55562,45234.32241,1798.397695,179.8397695,0.059605943,0.014239053,101.1348955,3036269,43234,0,0,1,0.333333333,307075628.3,0.125826686,0,34154.86,9080,0,ChinookSY_Fish,Chinook Hatch Subyearling
CHS,5,5,8591.490085,Chinook Hatch Subyearling,0.79,258,107,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,20647.65702,54716.2911,2054.658887,205.4658887,0.02328374,0.00556217,47.78733146,3036269,16889,0,0,1,0.333333333,145101676,0.059456568,0,16889,0,0,ChinookSY_Fish,Chinook Hatch Subyearling
CSY,0,0,85.61366928,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,205.7526298,545.2444692,81.59658128,8.159658128,2.559981418,0.611544903,52.35660309,45978,28118,1,0.5,0,0,2407285.153,0.075805992,1,0,28118,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSY,1,1,503.3993351,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,1209.803737,3205.979904,281.988003,28.1988003,1,0.238886462,120.255286,45978,10984,1,0.5,0,0,5529338.296,0.174120201,1,9446.24,1538,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSY,2,2,2272.167275,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,5460.627914,14470.66398,809.8414401,80.98414401,0.390627835,0.093315701,212.0288831,45978,4291,0,0,0,0,9749869.779,0.307025758,0,3690.26,601,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSY,3,3,4534.25627,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,10897.03501,28877.14279,1313.548247,131.3548247,0.152590106,0.03645171,165.2813967,45978,1676,0,0,1,0.333333333,7599413.508,0.23930737,0,1441.36,235,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSY,4,4,6630.335294,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,15934.47559,42226.36032,1713.825614,171.3825614,0.059605943,0.014239053,94.40969402,45978,655,0,0,1,0.333333333,4342869.617,0.136758015,0,655,0,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSY,5,5,8308.955967,Chinook Skagit Yearling,0.86,232,498,1,1,NA,0,NA,213,NA,165,NA,2,1,1,0,1,19968.65169,52916.92698,2007.124471,200.7124471,0.02328374,0.00556217,46.21582856,45978,256,0,0,1,0.333333333,2127092.728,0.066982665,0,256,0,133,ChinookSKY_Fish,Chinook Skagit Yearling
CSS,0,0,101.4841369,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,243.8936238,646.3181032,91.9116366,9.19116366,2.559981418,0.611544903,62.06210666,422120,258146,1,0.5,0,0,26197724,0.085805424,1,258146,0,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSS,1,1,573.4630978,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,1378.185767,3652.192284,308.9197105,30.89197105,1,0.238886462,136.9925704,422120,100839,1,0.5,0,0,57827445.31,0.189402272,1,86721.54,14118,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSS,2,2,2414.103278,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,5801.73823,15374.60631,844.9302865,84.49302865,0.390627835,0.093315701,225.2737408,422120,39391,0,0,0,0,95093942.21,0.311461255,0,33876.26,5515,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSS,3,3,4548.933725,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,10932.30888,28970.61853,1316.523187,131.6523187,0.152590106,0.03645171,165.8164151,422120,15387,0,0,1,0.333333333,69994443.23,0.229252849,0,13232.82,2155,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSS,4,4,6351.6979,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,15264.83514,40451.81312,1663.085854,166.3085854,0.059605943,0.014239053,90.44216148,422120,6011,0,0,1,0.333333333,38180056.08,0.125051164,0,5169.46,842,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSS,5,5,7675.412213,Chinook Skagit Subyearling,0.86,232,133,1,1,NA,0,NA,227,NA,165,NA,2,1,1,1,1,18446.07597,48882.10134,1898.728992,189.8728992,0.02328374,0.00556217,42.69195027,422120,2348,0,0,1,0.333333333,18021867.88,0.059027036,0,2348,0,0,ChinookSKSY_Fish,Chinook Skagit Subyearling
CSN,0,0,102.0619289,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,245.2822132,649.9978651,92.27762877,9.227762877,2.559981418,0.611544903,62.41545244,36188,22131,1,0.5,0,0,2258732.549,0.086261269,1,22131,0,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CSN,1,1,574.7674295,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,1381.320427,3660.499131,309.4113856,30.94113856,1,0.238886462,137.3041576,36188,8645,1,0.5,0,0,4968864.428,0.189761532,1,7434.7,1211,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CSN,2,2,2412.764864,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,5798.521662,15366.08241,844.60235,84.460235,0.390627835,0.093315701,225.1488457,36188,3377,0,0,0,0,8147906.944,0.31116955,0,2904.22,473,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CSN,3,3,4540.751175,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,10912.64401,28918.50664,1314.86504,131.486504,0.152590106,0.03645171,165.5181471,36188,1320,0,0,1,0.333333333,5993791.55,0.228903623,0,1135.2,185,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CSN,4,4,6336.111933,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,15227.37787,40352.55137,1660.228154,166.0228154,0.059605943,0.014239053,90.22023207,36188,516,0,0,1,0.333333333,3269433.757,0.12486007,0,443.76,73,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CSN,5,5,7653.728546,Chinook Snohomish Subyearling,0.86,239,126,1,1,NA,0,NA,227,NA,90,NA,2,1,1,1,1,18393.9643,48744.00541,1894.972554,189.4972554,0.02328374,0.00556217,42.57134202,36188,202,0,0,1,0.333333333,1546053.166,0.059043957,0,202,0,0,ChinookSSY_Fish,Chinook Snohomish Subyearling
CDS,0,0,121.3519967,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,291.6414244,772.8497747,104.1656754,10.41656754,2.559981418,0.611544903,74.21219507,13518,8267,1,0.5,0,0,1003216.957,0.098914743,1,8267,0,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CDS,1,1,629.8776462,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,1513.765071,4011.47744,329.8914978,32.98914978,1,0.238886462,150.4692422,13518,3230,1,0.5,0,0,2034504.797,0.200597207,1,2390.2,840,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CDS,2,2,2471.047675,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,5938.590903,15737.2659,858.832702,85.8832702,0.390627835,0.093315701,230.5875471,13518,1262,0,0,0,0,3118462.166,0.307472758,0,933.88,329,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CDS,3,3,4513.734074,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,10847.71467,28746.44388,1309.383802,130.9383802,0.152590106,0.03645171,164.5333276,13518,493,0,0,1,0.333333333,2225270.899,0.219406279,0,364.82,129,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CDS,4,4,6200.169029,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,14900.67058,39486.77705,1635.212718,163.5212718,0.059605943,0.014239053,88.28453389,13518,193,0,0,1,0.333333333,1196632.623,0.117985056,0,142.82,51,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CDS,5,5,7423.045573,Chinook Duwamish Subyearling,0.74,272,93,1,1,NA,0,NA,227,NA,168,NA,2,1,1,1,1,17839.57119,47274.86366,1854.809341,185.4809341,0.02328374,0.00556217,41.28824403,13518,76,0,0,1,0.333333333,564151.4635,0.055623957,0,76,0,0,ChinookDSY_Fish,Chinook Duwamish Subyearling
CNY,0,0,93.57038727,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,224.8747591,595.9181117,86.83377553,8.683377553,2.559981418,0.611544903,57.22249342,66,41,1,0.5,0,0,3836.385878,0.061563851,1,0,41,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNY,1,1,555.3856299,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,1334.740759,3537.063012,302.070304,30.2070304,1,0.238886462,132.674108,66,16,1,0.5,0,0,8886.170079,0.142599538,1,11.68,5,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNY,2,2,2526.963549,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,6072.971758,16093.37516,872.3907856,87.23907856,0.390627835,0.093315701,235.8053761,66,7,0,0,0,0,17688.74484,0.283857592,0,5.11,2,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNY,3,3,5061.259532,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,12163.56533,32233.44812,1418.641993,141.8641993,0.152590106,0.03645171,184.4915671,66,3,0,0,1,0.333333333,15183.7786,0.243659506,0,2.19,1,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNY,4,4,7415.913043,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,17822.42981,47229.439,1853.561609,185.3561609,0.059605943,0.014239053,105.595577,66,1,0,0,1,0.333333333,7415.913043,0.119005799,0,1,0,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNY,5,5,9304.567763,Chinook Nisqually Yearling,0.73,232,498,1,1,NA,0,NA,213,NA,178,NA,2,1,1,0,1,22361.3741,59257.64137,2172.596762,217.2596762,0.02328374,0.00556217,51.75359098,66,1,0,0,1,0.333333333,9304.567763,0.149313714,0,1,0,133,ChinookNY_Fish,Chinook Nisqually Yearling
CNS,0,0,111.0160515,Chinook Nisqually Subyearling,0.73,232,133,1,1,NA,0,NA,227,NA,178,NA,2,1,1,1,1,266.8013735,707.0236399,97.87275863,9.787275863,2.559981418,0.611544903,67.89130048,7528,4604,1,0.5,0,0,511117.9012,0.084308899,1,4604,0,0,ChinookNSY_Fish,Chinook Nisqually Subyearling
CNS,1,1,633.1229892,Chinook Nisqually Subyearling,0.73,232,133,1,1,NA,0,NA,227,NA,178,NA,2,1,1,1,1,1521.564502,4032.14593,331.0803793,33.10803793,1,0.238886462,151.2445108,7528,1799,1,0.5,0,0,1138988.258,0.187876116,1,1313.27,486,0,ChinookNSY_Fish,Chinook Nisqually Subyearling
CNS,2,2,2685.680238,Chinook Nisqually Subyearling,0.73,232,133,1,1,NA,0,NA,227,NA,178,NA,2,1,1,1,1,6454.410568,17104.18801,910.3948621,91.03948621,0.390627835,0.093315701,250.6161353,7528,703,0,0,0,0,1888033.207,0.311431083,0,513.19,190,0,ChinookNSY_Fish,Chinook Nisqually Subyearling
CNS,3,3,5077.730071,Chinook Nisqually Subyearling,0.73,232,133,1,1,NA,0,NA,227,NA,178,NA,2,1,1,1,1,12203.14845,32338.3434,1421.872036,142.1872036,0.152590106,0.03645171,185.0919464,7528,275,0,0,1,0.333333333,1396375.769,0.230332187,0,200.75,75,0,ChinookNSY_Fish,Chinook Nisqually Subyearling
CNS,4,4,7102.642095,Chinook Nisqually Subyearling,0.73,232,133,1,1,NA,0,NA,227,NA,178,NA,2,1,1,1,1,17069.55562,45234.32241,1798.397695,179.8397695,0.059605943,0.014239053,101.1348955,7528,108,0,0,1,0.333333333,767085.3462,0.12653073,0,78.84,30,0,ChinookNSY_Fish,Chinook Nisqually Subyearling
